Year,Month,Day,Observed,Simulated
1975,9,29,1.5174,0.719
1975,9,30,1.548,0.732
1975,10,1,1.593,0.756
1975,10,2,1.6092,0.795
1975,10,3,1.6092,0.833
1975,10,4,1.6092,0.856
1975,10,5,1.6398,0.862
1975,10,6,1.7028,0.857
1975,10,7,1.6254,0.849
1975,10,8,1.6092,0.839
1975,10,9,1.593,0.829
1975,10,10,1.593,0.816
1975,10,11,1.5786,0.801
1975,10,12,1.548,0.785
1975,10,13,1.548,0.767
1975,10,14,1.5174,0.75
1975,10,15,1.4868,0.732
1975,10,16,1.4544,0.713
1975,10,17,1.4238,0.696
1975,10,18,1.3932,0.679
1975,10,19,1.3626,0.663
1975,10,20,1.3302,0.647
1975,10,21,1.2996,0.632
1975,10,22,1.269,0.617
1975,10,23,1.2384,0.603
1975,10,24,1.2078,0.589
1975,10,25,1.1772,0.575
1975,10,26,1.1448,0.562
1975,10,27,1.1142,0.549
1975,10,28,1.0836,0.537
1975,10,29,1.053,0.525
1975,10,30,1.0224,0.514
1975,10,31,0.99,0.502
1975,11,1,0.9594,0.491
1975,11,2,0.9288,0.481
1975,11,3,0.8982,0.471
1975,11,4,0.8676,0.461
1975,11,5,0.8352,0.451
1975,11,6,0.8046,0.442
1975,11,7,0.774,0.433
1975,11,8,0.7434,0.424
1975,11,9,0.7128,0.416
1975,11,10,0.6804,0.407
1975,11,11,0.6642,0.399
1975,11,12,0.648,0.391
1975,11,13,0.63,0.384
1975,11,14,0.6138,0.376
1975,11,15,0.5976,0.369
1975,11,16,0.5814,0.362
1975,11,17,0.5634,0.355
1975,11,18,0.5472,0.348
1975,11,19,0.531,0.342
1975,11,20,0.5148,0.336
1975,11,21,0.4986,0.329
1975,11,22,0.4806,0.323
1975,11,23,0.4644,0.318
1975,11,24,0.4482,0.312
1975,11,25,0.432,0.306
1975,11,26,0.414,0.301
1975,11,27,0.3978,0.296
1975,11,28,0.3816,0.291
1975,11,29,0.3816,0.285
1975,11,30,0.3816,0.281
1975,12,1,0.3816,0.276
1975,12,2,0.3816,0.271
1975,12,3,0.3816,0.266
1975,12,4,0.3816,0.262
1975,12,5,0.3816,0.258
1975,12,6,0.3816,0.253
1975,12,7,0.3816,0.249
1975,12,8,0.3816,0.245
1975,12,9,0.3816,0.241
1975,12,10,0.3816,0.237
1975,12,11,0.3816,0.234
1975,12,12,0.3816,0.23
1975,12,13,0.3816,0.226
1975,12,14,0.3816,0.223
1975,12,15,0.3816,0.219
1975,12,16,0.378,0.216
1975,12,17,0.3744,0.213
1975,12,18,0.3708,0.209
1975,12,19,0.3672,0.206
1975,12,20,0.3636,0.203
1975,12,21,0.3618,0.2
1975,12,22,0.3582,0.197
1975,12,23,0.3546,0.194
1975,12,24,0.351,0.191
1975,12,25,0.3474,0.188
1975,12,26,0.3456,0.186
1975,12,27,0.3456,0.183
1975,12,28,0.3438,0.18
1975,12,29,0.3438,0.178
1975,12,30,0.342,0.175
1975,12,31,0.3402,0.173
1976,1,1,0.3384,0.17
1976,1,2,0.3384,0.168
1976,1,3,0.3384,0.166
1976,1,4,0.3366,0.163
1976,1,5,0.3348,0.161
1976,1,6,0.3348,0.159
1976,1,7,0.3348,0.157
1976,1,8,0.333,0.155
1976,1,9,0.333,0.152
1976,1,10,0.3312,0.15
1976,1,11,0.3312,0.148
1976,1,12,0.3294,0.147
1976,1,13,0.3294,0.145
1976,1,14,0.3276,0.143
1976,1,15,0.3276,0.141
1976,1,16,0.3258,0.139
1976,1,17,0.3258,0.137
1976,1,18,0.324,0.136
1976,1,19,0.324,0.134
1976,1,20,0.3222,0.132
1976,1,21,0.3222,0.13
1976,1,22,0.3204,0.129
1976,1,23,0.3204,0.127
1976,1,24,0.3186,0.126
1976,1,25,0.3168,0.124
1976,1,26,0.3168,0.122
1976,1,27,0.315,0.121
1976,1,28,0.3132,0.119
1976,1,29,0.3114,0.118
1976,1,30,0.3096,0.117
1976,1,31,0.3078,0.115
1976,2,1,0.3078,0.114
1976,2,2,0.306,0.112
1976,2,3,0.3042,0.111
1976,2,4,0.3024,0.11
1976,2,5,0.3006,0.109
1976,2,6,0.3006,0.107
1976,2,7,0.2988,0.106
1976,2,8,0.297,0.105
1976,2,9,0.2952,0.104
1976,2,10,0.2934,0.102
1976,2,11,0.2916,0.101
1976,2,12,0.2916,0.1
1976,2,13,0.2898,0.099
1976,2,14,0.288,0.0979
1976,2,15,0.2862,0.0968
1976,2,16,0.2844,0.0957
1976,2,17,0.2844,0.0946
1976,2,18,0.2826,0.0936
1976,2,19,0.2808,0.0926
1976,2,20,0.279,0.0916
1976,2,21,0.2772,0.0906
1976,2,22,0.2754,0.0896
1976,2,23,0.2754,0.0886
1976,2,24,0.2736,0.0877
1976,2,25,0.2718,0.0867
1976,2,26,0.2718,0.0858
1976,2,27,0.2718,0.0849
1976,2,28,0.2718,0.084
1976,2,29,0.2718,0.0831
1976,3,1,0.2718,0.0822
1976,3,2,0.2718,0.0814
1976,3,3,0.2736,0.0806
1976,3,4,0.2736,0.0797
1976,3,5,0.2736,0.0789
1976,3,6,0.2736,0.078
1976,3,7,0.2736,0.0772
1976,3,8,0.2736,0.0765
1976,3,9,0.2736,0.0757
1976,3,10,0.2736,0.0749
1976,3,11,0.2736,0.0742
1976,3,12,0.2736,0.0734
1976,3,13,0.2736,0.0727
1976,3,14,0.2718,0.0719
1976,3,15,0.2718,0.0712
1976,3,16,0.2718,0.0706
1976,3,17,0.2718,0.0699
1976,3,18,0.2718,0.0692
1976,3,19,0.2718,0.0685
1976,3,20,0.2718,0.0678
1976,3,21,0.27,0.0672
1976,3,22,0.27,0.0665
1976,3,23,0.27,0.0659
1976,3,24,0.27,0.0653
1976,3,25,0.27,0.0646
1976,3,26,0.2682,0.064
1976,3,27,0.2664,0.0634
1976,3,28,0.2646,0.0628
1976,3,29,0.2628,0.0622
1976,3,30,0.2628,0.0616
1976,3,31,0.261,0.0611
1976,4,1,0.2592,0.0605
1976,4,2,0.2574,0.06
1976,4,3,0.2556,0.0594
1976,4,4,0.2538,0.0589
1976,4,5,0.252,0.0584
1976,4,6,0.252,0.0578
1976,4,7,0.2502,0.0573
1976,4,8,0.2484,0.0568
1976,4,9,0.2466,0.0563
1976,4,10,0.2466,0.0559
1976,4,11,0.2484,0.0554
1976,4,12,0.2484,0.0549
1976,4,13,0.2484,0.0544
1976,4,14,0.2502,0.0539
1976,4,15,0.2502,0.0534
1976,4,16,0.2502,0.053
1976,4,17,0.252,0.0525
1976,4,18,0.252,0.0521
1976,4,19,0.252,0.0516
1976,4,20,0.2538,0.0512
1976,4,21,0.2538,0.0507
1976,4,22,-999,0.0503
1976,4,23,-999,0.0499
1976,4,24,-999,0.0495
1976,4,25,-999,0.0491
1976,4,26,-999,0.0488
1976,4,27,-999,0.0485
1976,4,28,-999,0.0482
1976,4,29,-999,0.048
1976,4,30,-999,0.0478
1976,5,1,-999,0.0478
1976,5,2,-999,0.0487
1976,5,3,-999,0.053
1976,5,4,-999,0.0643
1976,5,5,-999,0.076
1976,5,6,-999,0.0799
1976,5,7,-999,0.0814
1976,5,8,-999,0.0817
1976,5,9,-999,0.0976
1976,5,10,-999,0.156
1976,5,11,-999,0.178
1976,5,12,-999,0.177
1976,5,13,-999,0.247
1976,5,14,-999,0.503
1976,5,15,-999,0.727
1976,5,16,-999,0.901
1976,5,17,-999,1.01
1976,5,18,-999,1.1
1976,5,19,-999,1.23
1976,5,20,-999,1.44
1976,5,21,-999,1.73
1976,5,22,-999,2.02
1976,5,23,-999,2.24
1976,5,24,-999,2.35
1976,5,25,-999,2.38
1976,5,26,-999,2.37
1976,5,27,-999,2.34
1976,5,28,-999,2.29
1976,5,29,-999,2.22
1976,5,30,5.508,2.15
1976,5,31,4.482,2.23
1976,6,1,4.302,2.61
1976,6,2,4.608,3.06
1976,6,3,4.77,3.47
1976,6,4,5.04,3.82
1976,6,5,5.22,4.09
1976,6,6,5.328,4.34
1976,6,7,5.184,4.54
1976,6,8,4.842,4.66
1976,6,9,4.626,4.66
1976,6,10,4.356,4.59
1976,6,11,4.032,4.51
1976,6,12,3.6,4.41
1976,6,13,3.24,4.29
1976,6,14,2.952,4.13
1976,6,15,2.754,3.96
1976,6,16,2.538,3.8
1976,6,17,2.502,3.65
1976,6,18,2.574,3.5
1976,6,19,2.718,3.36
1976,6,20,2.718,3.23
1976,6,21,2.52,3.11
1976,6,22,2.61,3.02
1976,6,23,2.484,2.94
1976,6,24,2.322,2.86
1976,6,25,2.16,2.78
1976,6,26,1.998,2.69
1976,6,27,1.962,2.6
1976,6,28,1.89,2.54
1976,6,29,1.836,2.49
1976,6,30,1.7964,2.44
1976,7,1,1.764,2.37
1976,7,2,1.7316,2.31
1976,7,3,1.6668,2.26
1976,7,4,1.602,2.22
1976,7,5,1.5696,2.2
1976,7,6,1.4886,2.17
1976,7,7,1.4238,2.14
1976,7,8,1.3752,2.09
1976,7,9,1.341,2.02
1976,7,10,1.278,1.95
1976,7,11,1.2204,1.89
1976,7,12,1.1916,1.82
1976,7,13,1.1628,1.76
1976,7,14,1.134,1.71
1976,7,15,1.134,1.66
1976,7,16,1.1484,1.61
1976,7,17,1.1484,1.56
1976,7,18,1.1484,1.52
1976,7,19,1.134,1.48
1976,7,20,1.134,1.44
1976,7,21,1.1052,1.41
1976,7,22,1.0476,1.38
1976,7,23,0.9288,1.34
1976,7,24,0.8784,1.3
1976,7,25,0.828,1.26
1976,7,26,0.8118,1.22
1976,7,27,0.8118,1.18
1976,7,28,0.8028,1.14
1976,7,29,0.7956,1.11
1976,7,30,0.7884,1.07
1976,7,31,0.7794,1.04
1976,8,1,0.7632,1.01
1976,8,2,0.738,0.983
1976,8,3,0.7146,0.954
1976,8,4,0.6822,0.927
1976,8,5,0.666,0.901
1976,8,6,0.666,0.876
1976,8,7,0.6516,0.853
1976,8,8,0.639,0.833
1976,8,9,0.639,0.815
1976,8,10,0.6264,0.797
1976,8,11,0.6192,0.779
1976,8,12,0.612,0.76
1976,8,13,0.5994,0.743
1976,8,14,0.5868,0.729
1976,8,15,0.5868,0.718
1976,8,16,0.5868,0.708
1976,8,17,0.5868,0.698
1976,8,18,0.5868,0.685
1976,8,19,0.5868,0.67
1976,8,20,0.5868,0.655
1976,8,21,0.5868,0.639
1976,8,22,0.5868,0.624
1976,8,23,0.5868,0.609
1976,8,24,0.5868,0.595
1976,8,25,0.5868,0.581
1976,8,26,0.5868,0.571
1976,8,27,0.5868,0.569
1976,8,28,0.5868,0.57
1976,8,29,0.5868,0.568
1976,8,30,0.5868,0.563
1976,8,31,0.5868,0.558
1976,9,1,0.585,0.554
1976,9,2,0.585,0.548
1976,9,3,0.585,0.542
1976,9,4,0.585,0.536
1976,9,5,0.585,0.53
1976,9,6,0.585,0.523
1976,9,7,0.585,0.518
1976,9,8,0.585,0.512
1976,9,9,0.585,0.505
1976,9,10,0.585,0.496
1976,9,11,0.585,0.486
1976,9,12,0.5832,0.476
1976,9,13,0.5832,0.466
1976,9,14,0.5832,0.457
1976,9,15,0.5832,0.448
1976,9,16,0.5814,0.44
1976,9,17,0.5814,0.433
1976,9,18,0.5796,0.426
1976,9,19,0.5796,0.419
1976,9,20,0.5796,0.415
1976,9,21,0.576,0.416
1976,9,22,0.5742,0.424
1976,9,23,0.5724,0.433
1976,9,24,0.5706,0.438
1976,9,25,0.567,0.442
1976,9,26,0.5652,0.447
1976,9,27,0.5616,0.455
1976,9,28,0.558,0.467
1976,9,29,0.5526,0.477
1976,9,30,0.549,0.484
1976,10,1,0.5454,0.485
1976,10,2,0.54,0.482
1976,10,3,0.5346,0.478
1976,10,4,0.5292,0.473
1976,10,5,0.5256,0.467
1976,10,6,0.5184,0.46
1976,10,7,0.5148,0.452
1976,10,8,0.5076,0.444
1976,10,9,0.5004,0.436
1976,10,10,0.4968,0.427
1976,10,11,0.4896,0.418
1976,10,12,0.4824,0.41
1976,10,13,0.477,0.402
1976,10,14,0.4716,0.394
1976,10,15,0.4644,0.386
1976,10,16,0.4572,0.379
1976,10,17,0.4518,0.372
1976,10,18,0.4446,0.364
1976,10,19,0.4374,0.358
1976,10,20,0.4302,0.351
1976,10,21,0.423,0.344
1976,10,22,0.4158,0.338
1976,10,23,0.4086,0.332
1976,10,24,0.4014,0.326
1976,10,25,0.396,0.32
1976,10,26,0.387,0.314
1976,10,27,0.3798,0.308
1976,10,28,0.3726,0.303
1976,10,29,0.3636,0.298
1976,10,30,0.3564,0.292
1976,10,31,0.3528,0.287
1976,11,1,0.3456,0.283
1976,11,2,0.3384,0.278
1976,11,3,0.3312,0.273
1976,11,4,0.3222,0.268
1976,11,5,0.315,0.264
1976,11,6,0.3078,0.26
1976,11,7,0.2988,0.255
1976,11,8,0.2916,0.251
1976,11,9,0.2826,0.247
1976,11,10,0.2754,0.243
1976,11,11,0.2682,0.239
1976,11,12,0.2664,0.235
1976,11,13,0.2664,0.231
1976,11,14,0.2646,0.228
1976,11,15,0.2628,0.224
1976,11,16,0.2628,0.221
1976,11,17,0.261,0.217
1976,11,18,0.2592,0.214
1976,11,19,0.2592,0.211
1976,11,20,0.2574,0.208
1976,11,21,0.2556,0.204
1976,11,22,0.2556,0.201
1976,11,23,0.2538,0.198
1976,11,24,0.252,0.195
1976,11,25,0.252,0.192
1976,11,26,0.2502,0.19
1976,11,27,0.2484,0.187
1976,11,28,0.2484,0.184
1976,11,29,0.2466,0.182
1976,11,30,0.2466,0.179
1976,12,1,0.2448,0.176
1976,12,2,0.243,0.174
1976,12,3,0.243,0.171
1976,12,4,0.2412,0.169
1976,12,5,0.2394,0.167
1976,12,6,0.2394,0.164
1976,12,7,0.2376,0.162
1976,12,8,0.2358,0.16
1976,12,9,0.2358,0.158
1976,12,10,0.234,0.156
1976,12,11,0.2322,0.153
1976,12,12,0.2304,0.151
1976,12,13,0.2268,0.149
1976,12,14,0.225,0.148
1976,12,15,0.2232,0.146
1976,12,16,0.2214,0.144
1976,12,17,0.2196,0.142
1976,12,18,0.216,0.14
1976,12,19,0.2142,0.138
1976,12,20,0.2124,0.136
1976,12,21,0.2106,0.135
1976,12,22,0.2088,0.133
1976,12,23,0.2052,0.131
1976,12,24,0.2034,0.13
1976,12,25,0.2016,0.128
1976,12,26,0.1998,0.126
1976,12,27,0.198,0.125
1976,12,28,0.1962,0.123
1976,12,29,0.1944,0.122
1976,12,30,0.1944,0.12
1976,12,31,0.1926,0.119
1977,1,1,0.189,0.117
1977,1,2,0.1872,0.116
1977,1,3,0.1854,0.115
1977,1,4,0.1836,0.113
1977,1,5,0.1818,0.112
1977,1,6,0.18,0.111
1977,1,7,0.17856,0.109
1977,1,8,0.17892,0.108
1977,1,9,0.17928,0.107
1977,1,10,0.17964,0.105
1977,1,11,0.18,0.104
1977,1,12,0.18,0.103
1977,1,13,0.18,0.102
1977,1,14,0.1818,0.101
1977,1,15,0.1818,0.0996
1977,1,16,0.1818,0.0985
1977,1,17,0.1818,0.0974
1977,1,18,0.18,0.0963
1977,1,19,0.18,0.0952
1977,1,20,0.17982,0.0942
1977,1,21,0.17928,0.0932
1977,1,22,0.17874,0.0921
1977,1,23,0.1782,0.0911
1977,1,24,0.17766,0.0901
1977,1,25,0.17712,0.0891
1977,1,26,0.17676,0.0882
1977,1,27,0.17622,0.0872
1977,1,28,0.17568,0.0863
1977,1,29,0.17514,0.0854
1977,1,30,0.1746,0.0844
1977,1,31,0.17406,0.0836
1977,2,1,0.17352,0.0827
1977,2,2,0.17316,0.0819
1977,2,3,0.17262,0.081
1977,2,4,0.17208,0.0801
1977,2,5,0.17154,0.0793
1977,2,6,0.171,0.0785
1977,2,7,0.17046,0.0777
1977,2,8,0.1701,0.0769
1977,2,9,0.16956,0.0761
1977,2,10,0.16884,0.0754
1977,2,11,0.16848,0.0746
1977,2,12,0.1674,0.0739
1977,2,13,0.16632,0.0731
1977,2,14,0.16524,0.0724
1977,2,15,0.16416,0.0717
1977,2,16,0.16308,0.071
1977,2,17,0.16218,0.0703
1977,2,18,0.1611,0.0696
1977,2,19,0.16002,0.0689
1977,2,20,0.15894,0.0683
1977,2,21,0.15786,0.0676
1977,2,22,0.15678,0.0669
1977,2,23,0.15696,0.0663
1977,2,24,0.15714,0.0656
1977,2,25,0.15732,0.065
1977,2,26,0.1575,0.0644
1977,2,27,0.15768,0.0638
1977,2,28,0.15786,0.0632
1977,3,1,0.15804,0.0626
1977,3,2,0.15822,0.062
1977,3,3,0.1584,0.0614
1977,3,4,0.15858,0.0608
1977,3,5,0.15876,0.0603
1977,3,6,0.15894,0.0597
1977,3,7,0.15912,0.0592
1977,3,8,0.15984,0.0587
1977,3,9,0.16056,0.0581
1977,3,10,0.1611,0.0576
1977,3,11,0.16182,0.0571
1977,3,12,0.16254,0.0565
1977,3,13,0.16326,0.056
1977,3,14,0.16398,0.0555
1977,3,15,0.16452,0.0551
1977,3,16,0.16524,0.0546
1977,3,17,0.16596,0.0541
1977,3,18,0.16668,0.0536
1977,3,19,0.1674,0.0531
1977,3,20,0.16812,0.0527
1977,3,21,0.16866,0.0522
1977,3,22,0.16938,0.0517
1977,3,23,0.1701,0.0513
1977,3,24,0.17118,0.0509
1977,3,25,0.17244,0.0504
1977,3,26,0.17352,0.05
1977,3,27,0.1746,0.0496
1977,3,28,0.17586,0.0491
1977,3,29,0.17694,0.0487
1977,3,30,0.17802,0.0483
1977,3,31,0.1791,0.0479
1977,4,1,0.18,0.0475
1977,4,2,0.1818,0.0471
1977,4,3,0.1818,0.0467
1977,4,4,0.1836,0.0463
1977,4,5,0.1854,0.0459
1977,4,6,0.1854,0.0455
1977,4,7,0.1872,0.0452
1977,4,8,0.189,0.0448
1977,4,9,0.189,0.0444
1977,4,10,0.1908,0.0441
1977,4,11,0.1908,0.0437
1977,4,12,0.1926,0.0434
1977,4,13,0.1944,0.043
1977,4,14,0.1944,0.0427
1977,4,15,0.1962,0.0423
1977,4,16,0.1998,0.0424
1977,4,17,0.2052,0.0452
1977,4,18,0.2088,0.0487
1977,4,19,0.2124,0.0514
1977,4,20,0.2178,0.0539
1977,4,21,0.2214,0.0561
1977,4,22,0.225,0.0637
1977,4,23,0.2304,0.116
1977,4,24,0.234,0.23
1977,4,25,0.2988,0.402
1977,4,26,0.315,0.586
1977,4,27,0.324,0.759
1977,4,28,0.3402,0.909
1977,4,29,0.3744,1.24
1977,4,30,0.4176,1.92
1977,5,1,0.5526,2.58
1977,5,2,0.7452,3.27
1977,5,3,1.0008,4.01
1977,5,4,1.3158,4.67
1977,5,5,1.6848,5.21
1977,5,6,2.16,5.59
1977,5,7,2.538,5.79
1977,5,8,3.042,5.8
1977,5,9,3.384,5.69
1977,5,10,3.6,5.53
1977,5,11,3.96,5.32
1977,5,12,4.302,5.09
1977,5,13,4.572,4.87
1977,5,14,4.716,4.63
1977,5,15,5.472,4.4
1977,5,16,6.012,4.19
1977,5,17,4.734,3.98
1977,5,18,4.374,3.78
1977,5,19,4.482,3.61
1977,5,20,4.662,3.45
1977,5,21,4.68,3.3
1977,5,22,4.608,3.17
1977,5,23,4.464,3.06
1977,5,24,4.122,2.98
1977,5,25,3.87,2.9
1977,5,26,3.834,2.82
1977,5,27,3.654,2.75
1977,5,28,3.366,2.67
1977,5,29,3.132,2.58
1977,5,30,2.898,2.5
1977,5,31,2.682,2.44
1977,6,1,2.358,2.39
1977,6,2,2.178,2.34
1977,6,3,2.088,2.3
1977,6,4,1.908,2.24
1977,6,5,1.7046,2.17
1977,6,6,1.5408,2.09
1977,6,7,1.3968,2.02
1977,6,8,1.3284,1.94
1977,6,9,1.2888,1.87
1977,6,10,1.2096,1.81
1977,6,11,1.0962,1.75
1977,6,12,1.0512,1.69
1977,6,13,1.017,1.63
1977,6,14,1.017,1.58
1977,6,15,0.9936,1.52
1977,6,16,0.9756,1.47
1977,6,17,0.9378,1.43
1977,6,18,0.891,1.39
1977,6,19,0.855,1.35
1977,6,20,0.837,1.31
1977,6,21,0.828,1.27
1977,6,22,0.81,1.24
1977,6,23,0.801,1.2
1977,6,24,0.792,1.17
1977,6,25,0.774,1.14
1977,6,26,0.756,1.11
1977,6,27,0.747,1.08
1977,6,28,0.738,1.06
1977,6,29,0.729,1.03
1977,6,30,0.7308,0.999
1977,7,1,0.72,0.974
1977,7,2,0.72,0.951
1977,7,3,0.7128,0.93
1977,7,4,0.7038,0.913
1977,7,5,0.6876,0.898
1977,7,6,0.6714,0.883
1977,7,7,0.648,0.865
1977,7,8,0.6246,0.846
1977,7,9,0.6102,0.827
1977,7,10,0.5904,0.808
1977,7,11,0.576,0.788
1977,7,12,0.5688,0.768
1977,7,13,0.5562,0.75
1977,7,14,0.549,0.733
1977,7,15,0.5436,0.717
1977,7,16,0.5364,0.701
1977,7,17,0.5238,0.684
1977,7,18,0.5112,0.668
1977,7,19,0.504,0.653
1977,7,20,0.4914,0.638
1977,7,21,0.4806,0.626
1977,7,22,0.4626,0.615
1977,7,23,0.4572,0.603
1977,7,24,0.4572,0.591
1977,7,25,0.45,0.578
1977,7,26,0.4446,0.565
1977,7,27,0.4356,0.554
1977,7,28,0.4248,0.543
1977,7,29,0.4248,0.533
1977,7,30,0.4212,0.522
1977,7,31,0.4158,0.511
1977,8,1,0.4158,0.5
1977,8,2,0.4158,0.489
1977,8,3,0.4104,0.479
1977,8,4,0.4104,0.469
1977,8,5,0.405,0.461
1977,8,6,0.396,0.453
1977,8,7,0.3924,0.455
1977,8,8,0.3888,0.487
1977,8,9,0.3816,0.532
1977,8,10,0.369,0.563
1977,8,11,0.3816,0.586
1977,8,12,0.3816,0.61
1977,8,13,0.3816,0.636
1977,8,14,0.3816,0.672
1977,8,15,0.3852,0.718
1977,8,16,0.3852,0.758
1977,8,17,0.3852,0.78
1977,8,18,0.3852,0.782
1977,8,19,0.3852,0.773
1977,8,20,0.3852,0.757
1977,8,21,0.3816,0.741
1977,8,22,0.3726,0.724
1977,8,23,0.3654,0.707
1977,8,24,0.3654,0.69
1977,8,25,0.3654,0.673
1977,8,26,0.3726,0.658
1977,8,27,0.378,0.643
1977,8,28,0.3816,0.629
1977,8,29,0.3816,0.615
1977,8,30,0.3816,0.601
1977,8,31,0.3816,0.587
1977,9,1,0.3816,0.574
1977,9,2,0.3726,0.562
1977,9,3,0.3726,0.551
1977,9,4,0.3726,0.54
1977,9,5,0.3726,0.529
1977,9,6,0.3852,0.518
1977,9,7,0.396,0.507
1977,9,8,0.3924,0.497
1977,9,9,0.3924,0.486
1977,9,10,0.3924,0.477
1977,9,11,0.396,0.467
1977,9,12,0.4014,0.458
1977,9,13,0.4158,0.449
1977,9,14,0.4212,0.44
1977,9,15,0.4212,0.432
1977,9,16,0.4158,0.424
1977,9,17,0.4104,0.416
1977,9,18,0.4104,0.409
1977,9,19,0.4104,0.402
1977,9,20,0.4104,0.397
1977,9,21,0.405,0.392
1977,9,22,0.396,0.386
1977,9,23,0.396,0.379
1977,9,24,0.3924,0.373
1977,9,25,0.3924,0.368
1977,9,26,0.3852,0.363
1977,9,27,0.3816,0.359
1977,9,28,0.378,0.354
1977,9,29,0.378,0.348
1977,9,30,0.3708,0.342
1977,10,1,0.351,0.336
1977,10,2,0.3258,0.33
1977,10,3,0.2934,0.327
1977,10,4,0.2682,0.332
1977,10,5,0.2592,0.33
1977,10,6,0.243,0.324
1977,10,7,0.2322,0.318
1977,10,8,0.2232,0.313
1977,10,9,0.234,0.308
1977,10,10,0.234,0.307
1977,10,11,0.2394,0.314
1977,10,12,0.2574,0.325
1977,10,13,0.2646,0.333
1977,10,14,0.2898,0.336
1977,10,15,0.315,0.334
1977,10,16,0.3078,0.331
1977,10,17,0.3222,0.327
1977,10,18,0.333,0.322
1977,10,19,0.3546,0.316
1977,10,20,0.3762,0.31
1977,10,21,0.3852,0.305
1977,10,22,0.3888,0.299
1977,10,23,0.3888,0.294
1977,10,24,0.3888,0.288
1977,10,25,0.3978,0.283
1977,10,26,0.3978,0.278
1977,10,27,0.3924,0.273
1977,10,28,0.3762,0.269
1977,10,29,0.351,0.264
1977,10,30,0.3402,0.259
1977,10,31,0.3294,0.255
1977,11,1,0.3276,0.251
1977,11,2,0.3258,0.246
1977,11,3,0.324,0.242
1977,11,4,0.3222,0.238
1977,11,5,0.3204,0.234
1977,11,6,0.3168,0.231
1977,11,7,0.315,0.227
1977,11,8,0.3132,0.223
1977,11,9,0.3114,0.22
1977,11,10,0.3096,0.216
1977,11,11,0.306,0.213
1977,11,12,0.3006,0.209
1977,11,13,0.297,0.206
1977,11,14,0.2934,0.203
1977,11,15,0.2898,0.2
1977,11,16,0.2844,0.198
1977,11,17,0.2808,0.196
1977,11,18,0.2772,0.209
1977,11,19,0.2736,0.216
1977,11,20,0.2682,0.214
1977,11,21,0.2646,0.211
1977,11,22,0.261,0.207
1977,11,23,0.2574,0.204
1977,11,24,0.2646,0.201
1977,11,25,0.2502,0.198
1977,11,26,0.2466,0.195
1977,11,27,0.243,0.192
1977,11,28,0.2394,0.189
1977,11,29,0.2358,0.186
1977,11,30,0.2322,0.183
1977,12,1,0.2286,0.18
1977,12,2,0.225,0.177
1977,12,3,0.2214,0.175
1977,12,4,0.2178,0.172
1977,12,5,0.2142,0.169
1977,12,6,0.2106,0.167
1977,12,7,0.2088,0.164
1977,12,8,0.207,0.162
1977,12,9,0.2052,0.159
1977,12,10,0.2016,0.157
1977,12,11,0.1998,0.155
1977,12,12,0.198,0.153
1977,12,13,0.1962,0.151
1977,12,14,0.1944,0.148
1977,12,15,0.1908,0.146
1977,12,16,0.1908,0.144
1977,12,17,0.1872,0.142
1977,12,18,0.1854,0.14
1977,12,19,0.1836,0.138
1977,12,20,0.1818,0.136
1977,12,21,0.1791,0.135
1977,12,22,0.17694,0.133
1977,12,23,0.17496,0.131
1977,12,24,0.1728,0.129
1977,12,25,0.17064,0.128
1977,12,26,0.16848,0.126
1977,12,27,0.1665,0.124
1977,12,28,0.16434,0.123
1977,12,29,0.16218,0.121
1977,12,30,0.16002,0.12
1977,12,31,0.15786,0.118
1978,1,1,0.15588,0.116
1978,1,2,0.15372,0.115
1978,1,3,0.15156,0.114
1978,1,4,0.1494,0.112
1978,1,5,0.14724,0.111
1978,1,6,0.14508,0.109
1978,1,7,0.1431,0.108
1978,1,8,0.14094,0.107
1978,1,9,0.13878,0.105
1978,1,10,0.1386,0.104
1978,1,11,0.13842,0.103
1978,1,12,0.13824,0.102
1978,1,13,0.13824,0.101
1978,1,14,0.13806,0.0993
1978,1,15,0.13788,0.0982
1978,1,16,0.1377,0.0971
1978,1,17,0.13752,0.0959
1978,1,18,0.13734,0.0947
1978,1,19,0.13716,0.0936
1978,1,20,0.13716,0.0926
1978,1,21,0.13698,0.0916
1978,1,22,0.1368,0.0905
1978,1,23,0.13662,0.0895
1978,1,24,0.13644,0.0885
1978,1,25,0.13626,0.0875
1978,1,26,0.13626,0.0866
1978,1,27,0.13608,0.0856
1978,1,28,0.1359,0.0847
1978,1,29,0.13572,0.0838
1978,1,30,0.13518,0.0828
1978,1,31,0.13446,0.0819
1978,2,1,0.13392,0.0811
1978,2,2,0.1332,0.0802
1978,2,3,0.13266,0.0794
1978,2,4,0.13194,0.0785
1978,2,5,0.1314,0.0777
1978,2,6,0.13068,0.0769
1978,2,7,0.13014,0.0761
1978,2,8,0.1296,0.0753
1978,2,9,0.12888,0.0745
1978,2,10,0.12834,0.0737
1978,2,11,0.12762,0.073
1978,2,12,0.12708,0.0722
1978,2,13,0.12636,0.0715
1978,2,14,0.12582,0.0707
1978,2,15,0.12564,0.07
1978,2,16,0.12528,0.0693
1978,2,17,0.1251,0.0686
1978,2,18,0.12492,0.0679
1978,2,19,0.12456,0.0672
1978,2,20,0.12438,0.0666
1978,2,21,0.1242,0.0659
1978,2,22,0.12384,0.0653
